theme,theme_group,symbol,name,reason,seed_rank,seed_weight,source_note
datacenter_optical_liquid_cooling,expanded_hot,000938,Unisplendour,ICT infrastructure,21,0.047619047619047616,curated_public_hot_seed
datacenter_optical_liquid_cooling,expanded_hot,600845,Baosight Software,IDC and industrial software,22,0.045454545454545456,curated_public_hot_seed
datacenter_optical_liquid_cooling,expanded_hot,300442,Range Intelligent,data center service,23,0.043478260869565216,curated_public_hot_seed
datacenter_optical_liquid_cooling,expanded_hot,002837,Cooling Equipment Seed,thermal management watchlist,24,0.041666666666666664,curated_public_hot_seed
datacenter_optical_liquid_cooling,expanded_hot,002335,Kehua Data,UPS and data center,25,0.04,curated_public_hot_seed
datacenter_optical_liquid_cooling,expanded_hot,002518,Kstar,UPS energy storage,26,0.038461538461538464,curated_public_hot_seed
datacenter_optical_liquid_cooling,expanded_hot,300693,Power Electronics Seed,power electronics seed,27,0.037037037037037035,curated_public_hot_seed
datacenter_optical_liquid_cooling,expanded_hot,300001,TGOOD,charging and power equipment,28,0.03571428571428571,curated_public_hot_seed
datacenter_optical_liquid_cooling,expanded_hot,002851,Megmeet,power supply,29,0.034482758620689655,curated_public_hot_seed
datacenter_optical_liquid_cooling,expanded_hot,688208,Liquid Cooling Seed,liquid cooling watchlist,30,0.03333333333333333,curated_public_hot_seed
defense_ship_equipment,core_hot,600150,CSSC Holdings,shipbuilding,1,1.0,curated_public_hot_seed
defense_ship_equipment,core_hot,601989,China Heavy Industry,shipbuilding,2,0.5,curated_public_hot_seed
defense_ship_equipment,core_hot,600760,AVIC Shenyang Aircraft,aircraft,3,0.3333333333333333,curated_public_hot_seed
defense_ship_equipment,core_hot,000768,AVIC Xian Aircraft,aircraft,4,0.25,curated_public_hot_seed
defense_ship_equipment,core_hot,600893,Aerospace Electronics,defense electronics,5,0.2,curated_public_hot_seed
defense_ship_equipment,core_hot,002179,AVIC Optoelectronics,connectors,6,0.16666666666666666,curated_public_hot_seed
defense_ship_equipment,core_hot,600316,Hongdu Aviation,trainer aircraft,7,0.14285714285714285,curated_public_hot_seed
defense_ship_equipment,core_hot,300474,Jingjia Micro,GPU defense,8,0.125,curated_public_hot_seed
defense_ship_equipment,core_hot,688122,Western Superconducting,aero material,9,0.1111111111111111,curated_public_hot_seed
defense_ship_equipment,core_hot,600482,China Ship Defense,ship equipment,10,0.1,curated_public_hot_seed
defense_ship_equipment,core_hot,600118,China Satellite,satellite,11,0.09090909090909091,curated_public_hot_seed
defense_ship_equipment,core_hot,000547,Avic Industry-Finance,defense group finance,12,0.08333333333333333,curated_public_hot_seed
defense_ship_equipment,core_hot,000738,Avicopter,helicopter,13,0.07692307692307693,curated_public_hot_seed
defense_ship_equipment,core_hot,600038,Avicopter,helicopter,14,0.07142857142857142,curated_public_hot_seed
defense_ship_equipment,core_hot,000733,Zhenhua Technology,military electronics,15,0.06666666666666667,curated_public_hot_seed
defense_ship_equipment,core_hot,002025,Aerospace Electric,connector,16,0.0625,curated_public_hot_seed
defense_ship_equipment,core_hot,002414,Infrared Equipment Seed,infrared seed,17,0.058823529411764705,curated_public_hot_seed
defense_ship_equipment,core_hot,002389,Aerospace Rainbow,UAV,18,0.05555555555555555,curated_public_hot_seed
defense_ship_equipment,core_hot,300777,Sinofibers Technology,carbon fiber,19,0.05263157894736842,curated_public_hot_seed
defense_ship_equipment,core_hot,300699,Guangwei Composites,carbon fiber,20,0.05,curated_public_hot_seed
defense_ship_equipment,core_hot,600967,Inner Mongolia First Machinery,ground equipment,21,0.047619047619047616,curated_public_hot_seed
defense_ship_equipment,core_hot,600435,North Navigation,navigation equipment,22,0.045454545454545456,curated_public_hot_seed
defense_ship_equipment,core_hot,600372,AVIC Airborne,airborne systems,23,0.043478260869565216,curated_public_hot_seed
defense_ship_equipment,core_hot,600862,AVIC Hi-Tech,aero composite material,24,0.041666666666666664,curated_public_hot_seed
defense_ship_equipment,core_hot,688066,PIESAT,satellite application,25,0.04,curated_public_hot_seed
defense_ship_equipment,core_hot,688568,Geovis Technology,satellite data,26,0.038461538461538464,curated_public_hot_seed
defense_ship_equipment,core_hot,300101,Zhenxin Technology,Beidou chip,27,0.037037037037037035,curated_public_hot_seed
defense_ship_equipment,core_hot,002151,BDS Navigation,Beidou navigation,28,0.03571428571428571,curated_public_hot_seed
defense_ship_equipment,core_hot,300627,Huace Navigation,precision navigation,29,0.034482758620689655,curated_public_hot_seed
defense_ship_equipment,core_hot,002465,Haige Communications,military communication,30,0.03333333333333333,curated_public_hot_seed
defense_ship_equipment,core_hot,300424,Aviation New Technology,aviation maintenance,31,0.03225806451612903,curated_public_hot_seed
defense_ship_equipment,core_hot,000901,Aerospace Hi-Tech,aerospace electronic,32,0.03125,curated_public_hot_seed
defense_ship_equipment,core_hot,600879,Aerospace Electronics Watch,aerospace seed,33,0.030303030303030304,curated_public_hot_seed
education_human_capital,expanded_hot,002607,Offcn Education,vocational education,1,1.0,curated_public_hot_seed
education_human_capital,expanded_hot,300010,Dou Shen Education,education service,2,0.5,curated_public_hot_seed
education_human_capital,expanded_hot,300359,Qtone Education,education digitalization,3,0.3333333333333333,curated_public_hot_seed
education_human_capital,expanded_hot,000526,Xueda Education,education service,4,0.25,curated_public_hot_seed
education_human_capital,expanded_hot,600661,Shanghai Xinnanyang,education,5,0.2,curated_public_hot_seed
education_human_capital,expanded_hot,300338,Kaiyuan Education,vocational education,6,0.16666666666666666,curated_public_hot_seed
education_human_capital,expanded_hot,002659,Education Tech Seed,education seed,7,0.14285714285714285,curated_public_hot_seed
education_human_capital,expanded_hot,300365,Human Capital Tech Seed,education seed,8,0.125,curated_public_hot_seed
education_human_capital,expanded_hot,603377,Education Service Seed,education seed,9,0.1111111111111111,curated_public_hot_seed
education_human_capital,expanded_hot,003032,Chuanzhi Education,IT training,10,0.1,curated_public_hot_seed
education_human_capital,expanded_hot,300688,Entrepreneurship Dark Horse,enterprise training,11,0.09090909090909091,curated_public_hot_seed
education_human_capital,expanded_hot,300170,Hand Enterprise Solutions,enterprise digital training,12,0.08333333333333333,curated_public_hot_seed
education_human_capital,expanded_hot,300451,Cnstrong,education content,13,0.07692307692307693,curated_public_hot_seed
education_human_capital,expanded_hot,300182,Education Hardware Seed,education seed,14,0.07142857142857142,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601398,ICBC,large bank dividend,1,1.0,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601939,China Construction Bank,large bank dividend,2,0.5,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601288,Agricultural Bank of China,large bank dividend,3,0.3333333333333333,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601988,Bank of China,large bank dividend,4,0.25,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600036,China Merchants Bank,joint-stock bank,5,0.2,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601166,Industrial Bank,joint-stock bank,6,0.16666666666666666,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600919,Bank of Jiangsu,regional bank,7,0.14285714285714285,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601328,Bank of Communications,large bank,8,0.125,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601658,Postal Savings Bank,large bank,9,0.1111111111111111,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601818,China Everbright Bank,bank,10,0.1,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600016,Minsheng Bank,bank,11,0.09090909090909091,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601169,Bank of Beijing,regional bank,12,0.08333333333333333,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,002142,Bank of Ningbo,regional bank,13,0.07692307692307693,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601009,Bank of Nanjing,regional bank,14,0.07142857142857142,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600000,Shanghai Pudong Development Bank,bank,15,0.06666666666666667,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601688,Huatai Securities,broker,16,0.0625,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600030,CITIC Securities,broker,17,0.058823529411764705,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601211,Guotai Junan,broker,18,0.05555555555555555,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600999,China Merchants Securities,broker,19,0.05263157894736842,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,000776,GF Securities,broker,20,0.05,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601995,CICC,broker,21,0.047619047619047616,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600958,Orient Securities,broker,22,0.045454545454545456,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601601,CPIC,insurance,23,0.043478260869565216,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601318,Ping An,insurance,24,0.041666666666666664,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601628,China Life,insurance,25,0.04,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601319,PICC,insurance,26,0.038461538461538464,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601336,New China Life,insurance,27,0.037037037037037035,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600900,Yangtze Power,hydropower dividend,28,0.03571428571428571,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601088,China Shenhua,coal dividend,29,0.034482758620689655,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600028,Sinopec,oil dividend,30,0.03333333333333333,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601857,PetroChina,oil dividend,31,0.03225806451612903,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601225,Shaanxi Coal,coal dividend,32,0.03125,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600938,CNOOC,oil dividend,33,0.030303030303030304,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601728,China Telecom,telecom dividend,34,0.029411764705882353,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600941,China Mobile,telecom dividend,35,0.02857142857142857,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601816,Beijing-Shanghai High Speed Railway,transport dividend,36,0.027777777777777776,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601919,COSCO Shipping Holdings,shipping,37,0.02702702702702703,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600018,SIPG,port,38,0.02631578947368421,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601006,Daqin Railway,railway,39,0.02564102564102564,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600019,Baoshan Iron and Steel,steel dividend,40,0.025,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600188,Yankuang Energy,coal,41,0.024390243902439025,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601668,China State Construction,SOE construction,42,0.023809523809523808,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601390,China Railway,SOE infrastructure,43,0.023255813953488372,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601186,China Railway Construction,SOE infrastructure,44,0.022727272727272728,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,601800,China Communications Construction,SOE infrastructure,45,0.022222222222222223,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600011,Huaneng Power,power,46,0.021739130434782608,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600027,Huadian Power,power,47,0.02127659574468085,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600795,GD Power,power,48,0.020833333333333332,curated_public_hot_seed
high_dividend_state_owned_finance,expanded_hot,600886,SDIC Power,power,49,0.02040816326530612,curated_public_hot_seed
home_appliance_export,expanded_hot,000333,Midea Group,home appliance export,1,1.0,curated_public_hot_seed
home_appliance_export,expanded_hot,600690,Haier Smart Home,home appliance,2,0.5,curated_public_hot_seed
home_appliance_export,expanded_hot,000651,Gree Electric,home appliance,3,0.3333333333333333,curated_public_hot_seed
home_appliance_export,expanded_hot,002508,Robam Appliances,kitchen appliance,4,0.25,curated_public_hot_seed
home_appliance_export,expanded_hot,002032,Supoer,small appliance,5,0.2,curated_public_hot_seed
home_appliance_export,expanded_hot,002242,Joyoung,small appliance,6,0.16666666666666666,curated_public_hot_seed
home_appliance_export,expanded_hot,603868,Ecovacs,cleaning robot,7,0.14285714285714285,curated_public_hot_seed
home_appliance_export,expanded_hot,688169,Roborock,cleaning robot,8,0.125,curated_public_hot_seed
home_appliance_export,expanded_hot,002705,Ningbo Joyson,auto electronics export,9,0.1111111111111111,curated_public_hot_seed
home_appliance_export,expanded_hot,603515,Opple Lighting,lighting,10,0.1,curated_public_hot_seed
home_appliance_export,expanded_hot,605117,Deye,inverter export,11,0.09090909090909091,curated_public_hot_seed
home_appliance_export,expanded_hot,002035,Appliance Export Seed,export seed,12,0.08333333333333333,curated_public_hot_seed
home_appliance_export,expanded_hot,603486,Home Appliance Seed,home appliance seed,13,0.07692307692307693,curated_public_hot_seed
home_appliance_export,expanded_hot,002959,Bear Electric,small appliance,14,0.07142857142857142,curated_public_hot_seed
home_appliance_export,expanded_hot,300911,Appliance Export Seed,small appliance seed,15,0.06666666666666667,curated_public_hot_seed
home_appliance_export,expanded_hot,603551,Household Fixture Seed,home fixture seed,16,0.0625,curated_public_hot_seed
home_appliance_export,expanded_hot,002677,Consumer Export Seed,consumer export seed,17,0.058823529411764705,curated_public_hot_seed
home_appliance_export,expanded_hot,301008,Hongchang Technology,home appliance parts,18,0.05555555555555555,curated_public_hot_seed
home_appliance_export,expanded_hot,001283,Haojiang Intelligent,smart home controls,19,0.05263157894736842,curated_public_hot_seed
home_appliance_export,expanded_hot,603195,Gongniu Group,electrical outlet,20,0.05,curated_public_hot_seed
home_appliance_export,expanded_hot,002851,Megmeet,power electronics export,21,0.047619047619047616,curated_public_hot_seed
home_appliance_export,expanded_hot,002860,Hangzhou Star Shuaier,home appliance component,22,0.045454545454545456,curated_public_hot_seed
home_appliance_export,expanded_hot,603219,Fujia,small appliance ODM,23,0.043478260869565216,curated_public_hot_seed
home_appliance_export,expanded_hot,603355,Laike Electric,cleaning appliance,24,0.041666666666666664,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,688017,Green Harmonic,harmonic reducer,1,1.0,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,002747,Estun,robot body and servo,2,0.5,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,300124,Inovance,servo and control,3,0.3333333333333333,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,002472,Shuanghuan Driveline,gear transmission,4,0.25,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,603662,Keli Sensing,force sensor,5,0.2,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,300660,Jiangsu Leili,micro motor,6,0.16666666666666666,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,301368,Fengli Intelligent,micro transmission,7,0.14285714285714285,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,002050,Sanhua Intelligent Controls,thermal and actuator component,8,0.125,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,002527,Xinshida,robot controller,9,0.1111111111111111,curated_public_hot_seed
humanoid_robot_core_parts,professional_hot,603416,Xinjie Electric,PLC and servo,10,0.1,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,300161,Huazhong CNC,CNC system,1,1.0,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,688698,Weihong,motion control,2,0.5,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,000988,Huagong Tech,laser equipment,3,0.3333333333333333,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,002008,Han's Laser,laser automation,4,0.25,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,300607,Topstar,industrial automation,5,0.2,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,603283,Saiteng,precision equipment,6,0.16666666666666666,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,688305,KSEC Intelligent,motion control,7,0.14285714285714285,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,601100,Hengli Hydraulic,hydraulic component,8,0.125,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,603338,Zhejiang Dingli,industrial equipment,9,0.1111111111111111,curated_public_hot_seed
industrial_mother_machine_laser,professional_hot,600031,Sany Heavy Industry,high-end equipment,10,0.1,curated_public_hot_seed
innovative_drug_medical_device,core_hot,600276,Hengrui Medicine,innovative drug,1,1.0,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300760,Mindray Medical,medical device,2,0.5,curated_public_hot_seed
innovative_drug_medical_device,core_hot,603259,WuXi AppTec,CXO,3,0.3333333333333333,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300759,Pharmaron,CXO,4,0.25,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688235,BeiGene,innovative oncology,5,0.2,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688271,United Imaging,medical imaging,6,0.16666666666666666,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300015,Aier Eye,medical service,7,0.14285714285714285,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300347,Tigermed,clinical CRO,8,0.125,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688617,APT Medical,medical device,9,0.1111111111111111,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688029,Nanwei Medical,endoscope device,10,0.1,curated_public_hot_seed
innovative_drug_medical_device,core_hot,603882,KingMed Diagnostics,medical testing,11,0.09090909090909091,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300122,Zhifei Biological,vaccine,12,0.08333333333333333,curated_public_hot_seed
innovative_drug_medical_device,core_hot,000661,Changchun High-Tech,biopharma,13,0.07692307692307693,curated_public_hot_seed
innovative_drug_medical_device,core_hot,600196,Fosun Pharma,pharma platform,14,0.07142857142857142,curated_public_hot_seed
innovative_drug_medical_device,core_hot,000963,Huadong Medicine,pharma and aesthetics,15,0.06666666666666667,curated_public_hot_seed
innovative_drug_medical_device,core_hot,600521,Huahai Pharma,API and generic,16,0.0625,curated_public_hot_seed
innovative_drug_medical_device,core_hot,600867,Tonghua Dongbao,diabetes drug,17,0.058823529411764705,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300558,Betta Pharmaceuticals,innovative drug,18,0.05555555555555555,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300601,Kangtai Biological,vaccine,19,0.05263157894736842,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688180,Junshi Biosciences,innovative antibody,20,0.05,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688185,CanSino,vaccine,21,0.047619047619047616,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688520,Sinocelltech,biotech,22,0.045454545454545456,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688331,RemeGen,innovative drug,23,0.043478260869565216,curated_public_hot_seed
innovative_drug_medical_device,core_hot,002821,Asymchem,CDMO,24,0.041666666666666664,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300363,Porton Pharma,CDMO,25,0.04,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300725,Pharmablock,CRO chemistry,26,0.038461538461538464,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300482,Wondfo Biotech,IVD,27,0.037037037037037035,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300003,Lepu Medical,cardiovascular device,28,0.03571428571428571,curated_public_hot_seed
innovative_drug_medical_device,core_hot,300595,Opm Biosciences,bioprocess,29,0.034482758620689655,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688575,YHLO Biotech,IVD,30,0.03333333333333333,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688301,Medical Equipment Seed,medical equipment seed,31,0.03225806451612903,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688139,Oncology Drug Seed,innovative drug seed,32,0.03125,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688266,Zelgen,innovative drug,33,0.030303030303030304,curated_public_hot_seed
innovative_drug_medical_device,core_hot,688278,Healthcare Seed,healthcare seed,34,0.029411764705882353,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,002085,Wanfeng Auto,low altitude aircraft chain,1,1.0,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,600316,Hongdu Aviation,aircraft,2,0.5,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,600760,AVIC Shenyang Aircraft,aircraft,3,0.3333333333333333,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,000768,AVIC Xian Aircraft,aircraft,4,0.25,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,600118,China Satellite,satellite,5,0.2,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,300424,Avit,aviation maintenance,6,0.16666666666666666,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,300699,Guangwei Composites,carbon fiber,7,0.14285714285714285,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,688066,PIESAT,satellite application,8,0.125,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,688568,Geovis Technology,satellite data,9,0.1111111111111111,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,002389,Aerospace Rainbow,UAV,10,0.1,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,300777,Sinofibers Technology,carbon fiber,11,0.09090909090909091,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,002151,BDS Navigation,Beidou,12,0.08333333333333333,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,300627,Huace Navigation,precision navigation,13,0.07692307692307693,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,002465,Haige Communications,satellite communication,14,0.07142857142857142,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,000901,Aerospace Hi-Tech,aerospace electronics,15,0.06666666666666667,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,000547,Avic Industry-Finance,defense industry,16,0.0625,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,600038,Avicopter,helicopter,17,0.058823529411764705,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,300101,Zhenxin Technology,navigation chip,18,0.05555555555555555,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,002025,Aerospace Electric,connector,19,0.05263157894736842,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,688297,UAV Seed,low altitude watchlist,20,0.05,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,300900,Guanglian Aviation,aviation component,21,0.047619047619047616,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,688333,Xi'an Bright Laser,aerospace 3D printing,22,0.045454545454545456,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,688239,Aerospace Nanhu,radar,23,0.043478260869565216,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,300045,Hwa Create,satellite navigation,24,0.041666666666666664,curated_public_hot_seed
low_altitude_space_satellite,expanded_hot,603068,Aviation Seed,low altitude seed,25,0.04,curated_public_hot_seed
media_game_ai_application,expanded_hot,300418,Kunlun Tech,AI application and game,1,1.0,curated_public_hot_seed
media_game_ai_application,expanded_hot,002555,Sanqi Interactive,game,2,0.5,curated_public_hot_seed
media_game_ai_application,expanded_hot,300315,Ourpalm,game,3,0.3333333333333333,curated_public_hot_seed
media_game_ai_application,expanded_hot,002602,Century Huatong,game,4,0.25,curated_public_hot_seed
media_game_ai_application,expanded_hot,002517,Kingnet Network,game,5,0.2,curated_public_hot_seed
media_game_ai_application,expanded_hot,300002,Shenzhou Taiyue,game and AI,6,0.16666666666666666,curated_public_hot_seed
media_game_ai_application,expanded_hot,600633,Zhewen Interactive,digital culture,7,0.14285714285714285,curated_public_hot_seed
media_game_ai_application,expanded_hot,600556,Inmyshow,creator economy,8,0.125,curated_public_hot_seed
media_game_ai_application,expanded_hot,002292,Alpha Group,IP and toy,9,0.1111111111111111,curated_public_hot_seed
media_game_ai_application,expanded_hot,300413,Mango Excellent Media,streaming media,10,0.1,curated_public_hot_seed
media_game_ai_application,expanded_hot,601098,China South Publishing,publishing,11,0.09090909090909091,curated_public_hot_seed
media_game_ai_application,expanded_hot,600373,Chinese Universe Publishing,publishing,12,0.08333333333333333,curated_public_hot_seed
media_game_ai_application,expanded_hot,603000,People.cn,media,13,0.07692307692307693,curated_public_hot_seed
media_game_ai_application,expanded_hot,300364,Chinese Online,digital reading,14,0.07142857142857142,curated_public_hot_seed
media_game_ai_application,expanded_hot,300251,Enlight Media,film,15,0.06666666666666667,curated_public_hot_seed
media_game_ai_application,expanded_hot,002739,Wanda Film,cinema,16,0.0625,curated_public_hot_seed
media_game_ai_application,expanded_hot,300133,Huace Film & TV,content,17,0.058823529411764705,curated_public_hot_seed
media_game_ai_application,expanded_hot,300058,BlueFocus,marketing AI,18,0.05555555555555555,curated_public_hot_seed
media_game_ai_application,expanded_hot,603444,G-bits Network,game,19,0.05263157894736842,curated_public_hot_seed
media_game_ai_application,expanded_hot,002558,Giant Network,game,20,0.05,curated_public_hot_seed
media_game_ai_application,expanded_hot,300494,Shengtian Network,game platform,21,0.047619047619047616,curated_public_hot_seed
media_game_ai_application,expanded_hot,002624,Perfect World,game,22,0.045454545454545456,curated_public_hot_seed
media_game_ai_application,expanded_hot,002605,Yaoji Technology,game,23,0.043478260869565216,curated_public_hot_seed
media_game_ai_application,expanded_hot,300459,Tom Cat,AI companion app,24,0.041666666666666664,curated_public_hot_seed
media_game_ai_application,expanded_hot,002291,Digital Retail Seed,AI application seed,25,0.04,curated_public_hot_seed
media_game_ai_application,expanded_hot,300781,Inly Media,digital marketing,26,0.038461538461538464,curated_public_hot_seed
media_game_ai_application,expanded_hot,301171,Easy Click,cross-border marketing,27,0.037037037037037035,curated_public_hot_seed
media_game_ai_application,expanded_hot,603598,Content Seed,media seed,28,0.03571428571428571,curated_public_hot_seed
medical_device_ivd_imaging,professional_hot,300760,Mindray Medical,medical device,1,1.0,curated_public_hot_seed
medical_device_ivd_imaging,professional_hot,688271,United Imaging,medical imaging,2,0.5,curated_public_hot_seed
medical_device_ivd_imaging,professional_hot,688617,APT Medical,electrophysiology device,3,0.3333333333333333,curated_public_hot_seed
medical_device_ivd_imaging,professional_hot,688029,Nanwei Medical,endoscope device,4,0.25,curated_public_hot_seed
medical_device_ivd_imaging,professional_hot,300482,Wondfo Biotech,IVD,5,0.2,curated_public_hot_seed
medical_device_ivd_imaging,professional_hot,688575,YHLO Biotech,IVD,6,0.16666666666666666,curated_public_hot_seed
medical_device_ivd_imaging,professional_hot,300003,Lepu Medical,cardiovascular device,7,0.14285714285714285,curated_public_hot_seed
medical_device_ivd_imaging,professional_hot,300595,Opm Biosciences,bioprocess equipment,8,0.125,curated_public_hot_seed
medical_device_ivd_imaging,professional_hot,603882,KingMed Diagnostics,medical testing,9,0.1111111111111111,curated_public_hot_seed
metals_energy_metals,core_hot,601899,Zijin Mining,copper gold lithium,1,1.0,curated_public_hot_seed
metals_energy_metals,core_hot,603993,CMOC,copper cobalt,2,0.5,curated_public_hot_seed
metals_energy_metals,core_hot,600547,Shandong Gold,gold,3,0.3333333333333333,curated_public_hot_seed
metals_energy_metals,core_hot,600489,Zhongjin Gold,gold,4,0.25,curated_public_hot_seed
metals_energy_metals,core_hot,600362,Jiangxi Copper,copper,5,0.2,curated_public_hot_seed
metals_energy_metals,core_hot,000630,Tongling Nonferrous,copper,6,0.16666666666666666,curated_public_hot_seed
metals_energy_metals,core_hot,601600,Aluminum Corp of China,aluminum,7,0.14285714285714285,curated_public_hot_seed
metals_energy_metals,core_hot,000807,Yunnan Aluminum,aluminum,8,0.125,curated_public_hot_seed
