factor_id,name,category,data_dependency,effective_lag,economic_rationale,direction,owner,tests,status,pit_rule,coverage,missing_ratio,ic_mean,rank_ic_mean,ic_ir,observations,quantile_monotonicity,year_count,yearly_positive_ratio,max_abs_correlation,max_corr_factor,vif_proxy,half_life_days,rank_turnover,gross_top_bottom_spread,estimated_cost_drag,cost_adjusted_spread,regime_count,regime_positive_ratio,worst_regime_rank_ic,regime_stability_note,leakage_suspect,crowding_flag,cost_drag_flag,regime_unstable_flag,trust_status,quarantine_reason
macd_diff,macd_diff,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9798657718120806,0.020134228187919434,0.100260288740285,0.09686888454011741,0.14172723117764846,1022,0.5,4,1.0,0.9631812370996297,macd_signal,13.834721247704454,119.55986372559126,0.020792722547108514,0.00645594985447723,3.326835607537363e-05,0.006422681498401857,3,1.0,0.08153781926390173,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
macd_signal,macd_signal,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.975071907957814,0.024928092042186045,0.12244646283826091,0.1160275319567355,0.17385360736894495,1017,0.5,4,1.0,0.9631812370996297,macd_diff,13.834721247704454,235.61198534598142,0.01392969855261726,0.009088645071392495,2.2287517684187617e-05,0.009066357553708307,3,1.0,0.06590397820573178,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
macd_hist,macd_hist,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.975071907957814,0.024928092042186045,-0.014496389259631358,-0.0024582104228121925,-0.020397785357484433,1017,-0.5,4,0.25,0.8227834479367819,momentum_10,3.0957126448303285,20.858092652962743,0.05223636957231472,-0.0008811405018747552,8.357819131570356e-05,-0.0009647186931904587,3,0.6666666666666666,-0.026851916491139435,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,watchlist,none
rsi_6,rsi_6,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9689996804090764,0.031000319590923642,0.010432514660084623,0.014036786060019362,0.014280790538808007,1033,0.0,4,0.5,0.9008790090788588,ma_bias_10,5.3073764130256595,3.4755652241193373,0.1307535859558981,0.0007499126580091191,0.00020920573752943695,0.0005407069204796822,3,1.0,0.03913610247080621,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
rsi_14,rsi_14,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9856184084372004,0.014381591562799612,0.08486211433396965,0.07198443579766536,0.12133255375081281,1028,0.5,4,0.75,0.9280506958933965,ma_bias_20,7.208666820570148,9.739174232877483,0.0723514211886305,0.004673811780870963,0.00011576227390180881,0.004558049506969155,3,1.0,0.05361409397417913,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
rsi_24,rsi_24,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9798657718120806,0.020134228187919434,0.10714187726237137,0.0958904109589041,0.149699009515581,1022,0.5,4,0.75,0.9362220384337568,ma_bias_40,8.097933508733457,18.045680274902086,0.050465670348711286,0.006463527547518555,8.074507255793807e-05,0.006382782474960617,3,1.0,0.08497227263699408,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
kdj_k_9,kdj_k_9,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9789069990412272,0.021093000958772756,0.07872214163119527,0.06513222331047992,0.11017002853822777,1021,0.5,4,0.75,0.9669537543487944,kdj_d_9,15.38451196500968,35.03849539184713,0.038807588075880764,0.00441097204789143,6.209214092140923e-05,0.004348879906970022,3,1.0,0.062255150130952036,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
kdj_d_9,kdj_d_9,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9741131351869607,0.025886864813039256,0.07725045170548343,0.0733267716535433,0.1075420030557949,1016,0.5,4,0.75,0.9669537543487944,kdj_k_9,15.38451196500968,72.5870186266354,0.025925925925925925,0.00516602286657295,4.148148148148148e-05,0.005124541385091468,3,1.0,0.05989226480074488,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
kdj_j_9,kdj_j_9,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9741131351869607,0.025886864813039256,0.05323831282295278,0.0359251968503937,0.07552001938312636,1016,0.5,4,0.25,0.9748962401164065,price_position_20,20.0,12.597107840725776,0.07167755991285403,0.0016688381308485006,0.00011468409586056645,0.001554154034987934,3,1.0,0.044701120004199485,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
cci_14,cci_14,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9779482262703739,0.02205177372962608,0.03448977423070239,0.03431372549019608,0.04892834951722948,1020,0.5,4,0.5,0.9420057869990225,bollinger_zscore_20,8.87901563972307,6.894590870528694,0.0859375,0.0008646989006378027,0.0001375,0.0007271989006378027,3,1.0,0.04869017144578747,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
cci_20,cci_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9721955896452541,0.0278044103547459,0.036907984967269526,0.028106508875739646,0.05209239145225643,1014,-0.5,4,0.75,0.9395768137677051,bollinger_zscore_20,8.532757308585504,9.89526484882032,0.07356472385941934,-0.0003255942177714608,0.00011770355817507095,-0.0004432977759465318,3,1.0,0.04085489888645051,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
williams_r_14,williams_r_14,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9865771812080537,0.01342281879194629,0.06230111645347215,0.05442176870748299,0.08823592789949819,1029,1.0,4,1.0,0.9522911642133838,bollinger_zscore_20,10.736348308695954,4.8061988394266475,0.11444552006023449,0.0031271221629363567,0.0001831128320963752,0.0029440093308399813,3,1.0,0.05330735574503104,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
williams_r_20,williams_r_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.07000011199839487,0.05555555555555555,0.09823807277541757,1026,0.5,4,0.75,1.0,price_position_20,20.0,6.910209381340712,0.09320388349514563,0.0031982810255455187,0.00014912621359223303,0.0030491548119532855,3,1.0,0.05249469052681881,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:price_position_20;crowding_or_cost_watch
money_flow_index_14,money_flow_index_14,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9865771812080537,0.01342281879194629,0.05085504939185733,0.037900874635568516,0.07154376898201849,1029,0.5,4,0.75,0.8616421241442782,money_flow_index_20,3.882396768089923,12.391039781499774,0.07378724319673013,0.003455145348274699,0.00011805958911476821,0.003337085759159931,3,1.0,0.041938356272213255,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
money_flow_index_20,money_flow_index_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.09205795399245766,0.0891812865497076,0.1284106936993337,1026,1.0,4,1.0,0.8616421241442782,money_flow_index_14,3.882396768089923,19.38215970496631,0.0604099244875944,0.0067148800868259174,9.665587918015105e-05,0.006618224207645767,3,1.0,0.06952075136444036,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
price_position_20,price_position_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.07000011199838688,0.05555555555555555,0.09823807277540547,1026,0.5,4,0.75,1.0,williams_r_20,20.0,6.910209381340721,0.09320388349514563,0.0031982810255455187,0.00014912621359223303,0.0030491548119532855,3,1.0,0.05249469052681881,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:williams_r_20;crowding_or_cost_watch
price_position_40,price_position_40,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9712368168744008,0.028763183125599223,0.07581271321266306,0.05577492596248766,0.10689418950926745,1013,0.5,4,0.75,0.9497460771197739,price_position_60,10.205915677815334,13.215468144053045,0.07320004370151864,0.003059387875593552,0.00011712006992242983,0.002942267805671122,3,1.0,0.05774947879154933,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
price_position_60,price_position_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.09127364354940144,0.08008008008008008,0.13164136254433237,999,0.5,4,1.0,0.964448996754058,bollinger_zscore_60,14.318825001623365,18.521634425183905,0.05561094494294893,0.006112348158067662,8.89775119087183e-05,0.006023370646158944,3,1.0,0.05525446313981737,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
price_position_120,price_position_120,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9194630872483222,0.08053691275167785,0.09205307779042549,0.08602711157455684,0.1308856531042799,959,0.5,4,0.75,0.9418619239782041,ema_bias_120,8.857700636770335,33.433989011293484,0.03715241721472252,0.007850369641560696,5.944386754355603e-05,0.00779092577401714,3,1.0,0.05399856572215471,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
price_position_240,price_position_240,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.8427612655800575,0.15723873441994252,0.131260624080952,0.10637087599544938,0.19099324100846116,879,0.5,4,1.0,0.9680567192175646,breakout_high_240,15.906801824720159,46.411913596895076,0.025670064175160434,0.00844727177458666,4.1072102680256695e-05,0.008406199671906403,3,1.0,0.05243270334778032,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
breakout_high_20,breakout_high_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.08263765665311129,0.056530214424951264,0.11702043886288822,1026,0.5,4,0.75,1.0,close_to_high_20,20.0,9.528306025138798,0.09083063646170443,0.002940716107541986,0.0001453290183387271,0.002795387089203259,3,1.0,0.04224732590115611,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:close_to_high_20;crowding_or_cost_watch
breakout_high_40,breakout_high_40,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9712368168744008,0.028763183125599223,0.10868616138314581,0.08292201382033564,0.15335938479782196,1013,0.5,4,1.0,0.9311976575797893,breakout_high_60,7.526101129200647,20.031173940624697,0.06293018682399214,0.005252645153944451,0.00010068829891838742,0.005151956855026064,3,1.0,0.07210586248023443,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
breakout_high_60,breakout_high_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.0907525367856261,0.06406406406406406,0.129201428014742,999,0.5,4,0.75,1.0,close_to_high_60,20.0,30.35082116928876,0.0514013515010524,0.004138779400460993,8.224216240168385e-05,0.004056537238059309,3,1.0,0.05714022954607089,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:close_to_high_60;crowding_or_cost_watch
breakout_high_120,breakout_high_120,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9194630872483222,0.08053691275167785,0.08990527718017387,0.05474452554744526,0.12855935688939024,959,0.5,4,0.75,1.0,close_to_high_120,20.0,43.38771190754865,0.040383062189915775,0.005251187892201357,6.461289950386524e-05,0.005186574992697492,3,1.0,0.026170980429362518,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:close_to_high_120;crowding_or_cost_watch
breakout_high_240,breakout_high_240,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.8427612655800575,0.15723873441994252,0.12593185507971702,0.09158134243458475,0.18456708575286998,879,1.0,4,1.0,0.9680567192175646,price_position_240,15.906801824720159,51.907877141552376,0.02768340254183969,0.008246659230083641,4.4293444066943506e-05,0.008202365786016698,3,1.0,0.04477929533911426,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,crowding_or_cost_watch
breakdown_low_20,breakdown_low_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.0687326653132036,0.07358674463937621,0.09710983482370203,1026,1.0,4,1.0,1.0,close_to_low_20,20.0,10.882320437887687,0.07357065803667745,0.004792262571076371,0.00011771305285868393,0.004674549518217688,3,1.0,0.050232979055603276,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:close_to_low_20;crowding_or_cost_watch
breakdown_low_40,breakdown_low_40,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9712368168744008,0.028763183125599223,0.06498797586845648,0.07798617966436328,0.09268213233061355,1013,0.5,4,0.75,0.9086872495071359,ma_bias_40,5.737646704047602,22.09844779489692,0.05659346662296515,0.0044947802487175946,9.054954659674424e-05,0.0044042307021208505,3,1.0,0.04896063594481275,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
breakdown_low_60,breakdown_low_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.08611503577134923,0.09009009009009009,0.12412313287182512,999,0.5,4,1.0,1.0,close_to_low_60,20.0,32.719308149416335,0.03700011077877479,0.007361145755394401,5.9200177246039666e-05,0.0073019455781483614,3,1.0,0.056978391685123864,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:close_to_low_60;crowding_or_cost_watch
breakdown_low_120,breakdown_low_120,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9194630872483222,0.08053691275167785,0.10358419511460858,0.10792492179353493,0.1477739697556647,959,0.5,4,0.75,1.0,close_to_low_120,20.0,69.64133293966313,0.01961463020653052,0.009996299804684501,3.1383408330448834e-05,0.009964916396354053,3,1.0,0.05751332943795726,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:close_to_low_120;crowding_or_cost_watch
breakdown_low_240,breakdown_low_240,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.8427612655800575,0.15723873441994252,0.1337338310726719,0.12116040955631399,0.1966455011059474,879,1.0,4,1.0,0.9204978023914323,momentum_240,6.549483491743498,103.13460917980932,0.00931168994589153,0.009731554762742596,1.4898703913426448e-05,0.00971665605882917,3,1.0,0.029321309923735602,bullish_sideways_bearish_from_pit_market_mean_return,False,False,False,False,approved,none
amount_mean_5,amount_mean_5,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9923298178331735,0.007670182166826467,-0.05936558943557798,-0.0536231884057971,-0.0830442581481225,1035,-1.0,4,0.25,0.9588126491536781,amount_mean_10,12.39490609761785,7.050502170354395,0.02951555983317292,-0.004931934511574733,4.7224895733076674e-05,-0.004979159407307809,3,0.0,-0.0976976866370929,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,crowding_or_cost_watch;regime_unstable
amount_mean_10,amount_mean_10,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9884947267497604,0.011505273250239645,-0.06923235582287145,-0.06983511154219205,-0.09792911178551,1031,-1.0,4,0.25,0.9792452960263629,amount_mean_20,20.0,23.33247942230673,0.012882447665056359,-0.006475880126039018,2.0611916264090174e-05,-0.006496492042303108,3,0.0,-0.11558561043049967,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,crowding_or_cost_watch;regime_unstable
amount_mean_20,amount_mean_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.06937649818233632,-0.0638401559454191,-0.09729071707317001,1026,-1.0,4,0.25,0.9834794028494387,amount_mean_40,20.0,74.71779909990515,0.0021574973031283713,-0.005839843623511878,3.4519956850053944e-06,-0.005843295619196884,3,0.0,-0.1160735223916681,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,near_duplicate_factor:amount_mean_40;crowding_or_cost_watch;regime_unstable
amount_mean_40,amount_mean_40,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9712368168744008,0.028763183125599223,-0.07330061998652578,-0.0755182625863771,-0.10221932716153705,1013,-1.0,4,0.25,0.9935639645787375,amount_mean_60,20.0,249.52771763229902,0.00043701518627772313,-0.007009813318855477,6.992242980443571e-07,-0.007010512543153521,3,0.0,-0.11642508790193654,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,near_duplicate_factor:amount_mean_60;crowding_or_cost_watch;regime_unstable
amount_mean_60,amount_mean_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.07063219918405646,-0.07057057057057058,-0.09817377337712241,999,-1.0,4,0.25,0.9935639645787375,amount_mean_40,20.0,252.0,0.00044311509914700343,-0.006590139529433062,7.089841586352055e-07,-0.006590848513591697,3,0.0,-0.11802945388930407,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,near_duplicate_factor:amount_mean_40;crowding_or_cost_watch;regime_unstable
amount_mean_120,amount_mean_120,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9194630872483222,0.08053691275167785,-0.08063853849897082,-0.07194994786235662,-0.11203283824902649,959,-1.0,4,0.25,0.9853625624955108,amount_mean_60,20.0,252.0,0.0004615207107418945,-0.007025220613223418,7.384331371870313e-07,-0.007025959046360605,3,0.0,-0.12737554235213064,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,True,watchlist,near_duplicate_factor:amount_mean_60;crowding_or_cost_watch;regime_unstable
amount_zscore_20,amount_zscore_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.025129282342465267,0.017543859649122806,0.03537396974485117,1026,1.0,4,0.75,0.9828520411936138,amount_percentile_20,20.0,0.15001403241262717,0.28975188781014033,0.001118499093490103,0.00046360302049622455,0.0006548960729938785,3,0.6666666666666666,-0.008931696880032319,bullish_sideways_bearish_from_pit_market_mean_return,False,True,False,False,watchlist,near_duplicate_factor:amount_percentile_20;crowding_or_cost_watch
amount_zscore_60,amount_zscore_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.02628434917707933,0.012012012012012012,0.03714020113972362,999,0.5,4,0.5,0.9927137712658048,amount_percentile_60,20.0,0.1688482954308382,0.2915697352387283,0.0002283554596419833,0.00046651157638196534,-0.00023815611673998205,3,0.6666666666666666,-0.006325755429173816,bullish_sideways_bearish_from_pit_market_mean_return,False,True,True,False,watchlist,near_duplicate_factor:amount_percentile_60;crowding_or_cost_watch;negative_after_estimated_cost
